Station,Date,Measurement,Month,Year,Day,DoY
09/1949-05/1979,03/03/1956,2.3,03,1956,03,63
09/1949-05/1979,07/03/1956,2.2,03,1956,07,67
09/1949-05/1979,11/03/1956,0.6,03,1956,11,71
09/1949-05/1979,15/03/1956,5.1,03,1956,15,75
09/1949-05/1979,16/03/1956,1.0,03,1956,16,76
09/1949-05/1979,19/03/1956,7.1,03,1956,19,79
09/1949-05/1979,27/03/1956,3.4,03,1956,27,87
09/1949-05/1979,28/03/1956,20.6,03,1956,28,88
09/1949-05/1979,29/03/1956,2.0,03,1956,29,89
09/1949-05/1979,30/03/1956,2.5,03,1956,30,90
09/1949-05/1979,03/04/1956,3.5,04,1956,03,94
09/1949-05/1979,04/04/1956,2.6,04,1956,04,95
09/1949-05/1979,14/04/1956,1.1,04,1956,14,105
09/1949-05/1979,15/04/1956,0.7,04,1956,15,106
09/1949-05/1979,02/05/1956,0.2,05,1956,02,123
09/1949-05/1979,03/05/1956,1.7,05,1956,03,124
09/1949-05/1979,04/05/1956,10.1,05,1956,04,125
09/1949-05/1979,05/05/1956,0.6,05,1956,05,126
09/1949-05/1979,06/05/1956,4.0,05,1956,06,127
09/1949-05/1979,07/05/1956,2.1,05,1956,07,128
09/1949-05/1979,18/05/1956,1.0,05,1956,18,139
09/1949-05/1979,06/11/1956,0.3,11,1956,06,311
09/1949-05/1979,07/11/1956,5.4,11,1956,07,312
09/1949-05/1979,08/11/1956,9.2,11,1956,08,313
09/1949-05/1979,25/11/1956,0.2,11,1956,25,330
09/1949-05/1979,26/11/1956,2.6,11,1956,26,331
09/1949-05/1979,27/11/1956,0.7,11,1956,27,332
09/1949-05/1979,04/12/1956,6.7,12,1956,04,339
09/1949-05/1979,06/12/1956,28.8,12,1956,06,341
09/1949-05/1979,07/12/1956,13.2,12,1956,07,342
09/1949-05/1979,08/12/1956,31.6,12,1956,08,343
09/1949-05/1979,09/12/1956,14.4,12,1956,09,344
09/1949-05/1979,20/12/1956,1.0,12,1956,20,355
09/1949-05/1979,21/12/1956,16.0,12,1956,21,356
09/1949-05/1979,26/12/1956,0.3,12,1956,26,361
09/1949-05/1979,27/12/1956,2.4,12,1956,27,362
09/1949-05/1979,01/01/1957,3.3,01,1957,01,1
09/1949-05/1979,04/01/1957,2.6,01,1957,04,4
09/1949-05/1979,05/01/1957,21.7,01,1957,05,5
09/1949-05/1979,10/01/1957,2.1,01,1957,10,10
09/1949-05/1979,11/01/1957,8.6,01,1957,11,11
09/1949-05/1979,12/01/1957,3.0,01,1957,12,12
09/1949-05/1979,18/01/1957,44.0,01,1957,18,18
09/1949-05/1979,19/01/1957,3.0,01,1957,19,19
09/1949-05/1979,28/01/1957,1.0,01,1957,28,28
09/1949-05/1979,29/01/1957,40.4,01,1957,29,29
09/1949-05/1979,30/01/1957,8.7,01,1957,30,30
09/1949-05/1979,31/01/1957,22.8,01,1957,31,31
09/1949-05/1979,01/02/1957,23.2,02,1957,01,32
09/1949-05/1979,02/02/1957,3.0,02,1957,02,33
09/1949-05/1979,04/02/1957,1.5,02,1957,04,35
09/1949-05/1979,05/02/1957,0.9,02,1957,05,36
09/1949-05/1979,09/02/1957,1.7,02,1957,09,40
09/1949-05/1979,10/02/1957,11.6,02,1957,10,41
09/1949-05/1979,11/02/1957,3.6,02,1957,11,42
09/1949-05/1979,12/02/1957,7.8,02,1957,12,43
09/1949-05/1979,24/02/1957,0.5,02,1957,24,55
09/1949-05/1979,25/02/1957,24.9,02,1957,25,56
09/1949-05/1979,26/02/1957,4.5,02,1957,26,57
09/1949-05/1979,29/09/1957,2.9,09,1957,29,272
09/1949-05/1979,03/11/1957,3.8,11,1957,03,307
09/1949-05/1979,04/11/1957,0.8,11,1957,04,308
09/1949-05/1979,05/11/1957,2.1,11,1957,05,309
09/1949-05/1979,06/11/1957,6.7,11,1957,06,310
09/1949-05/1979,07/11/1957,0.9,11,1957,07,311
09/1949-05/1979,14/11/1957,1.0,11,1957,14,318
09/1949-05/1979,15/11/1957,3.7,11,1957,15,319
09/1949-05/1979,16/11/1957,18.6,11,1957,16,320
09/1949-05/1979,30/11/1957,5.4,11,1957,30,334
09/1949-05/1979,01/12/1957,2.2,12,1957,01,335
09/1949-05/1979,02/12/1957,5.3,12,1957,02,336
09/1949-05/1979,03/12/1957,1.2,12,1957,03,337
09/1949-05/1979,04/12/1957,18.6,12,1957,04,338
09/1949-05/1979,05/12/1957,18.0,12,1957,05,339
09/1949-05/1979,06/12/1957,25.0,12,1957,06,340
09/1949-05/1979,07/12/1957,44.0,12,1957,07,341
09/1949-05/1979,08/12/1957,31.1,12,1957,08,342
09/1949-05/1979,09/12/1957,0.7,12,1957,09,343
09/1949-05/1979,19/12/1957,11.5,12,1957,19,353
09/1949-05/1979,20/12/1957,2.2,12,1957,20,354
09/1949-05/1979,21/12/1957,0.6,12,1957,21,355
09/1949-05/1979,24/12/1957,6.2,12,1957,24,358
09/1949-05/1979,25/12/1957,1.6,12,1957,25,359
09/1949-05/1979,01/01/1958,1.5,01,1958,01,1
09/1949-05/1979,02/01/1958,16.0,01,1958,02,2
09/1949-05/1979,03/01/1958,20.5,01,1958,03,3
09/1949-05/1979,04/01/1958,7.0,01,1958,04,4
09/1949-05/1979,05/01/1958,22.9,01,1958,05,5
09/1949-05/1979,06/01/1958,11.7,01,1958,06,6
09/1949-05/1979,07/01/1958,0.4,01,1958,07,7
09/1949-05/1979,09/01/1958,11.9,01,1958,09,9
09/1949-05/1979,10/01/1958,21.5,01,1958,10,10
09/1949-05/1979,15/01/1958,0.5,01,1958,15,15
09/1949-05/1979,16/01/1958,6.5,01,1958,16,16
09/1949-05/1979,17/01/1958,1.2,01,1958,17,17
09/1949-05/1979,20/01/1958,8.5,01,1958,20,20
09/1949-05/1979,25/01/1958,8.7,01,1958,25,25
09/1949-05/1979,26/01/1958,22.0,01,1958,26,26
09/1949-05/1979,27/01/1958,31.5,01,1958,27,27
09/1949-05/1979,28/01/1958,0.4,01,1958,28,28
09/1949-05/1979,29/01/1958,26.5,01,1958,29,29
09/1949-05/1979,30/01/1958,24.1,01,1958,30,30
09/1949-05/1979,04/02/1958,2.9,02,1958,04,35
09/1949-05/1979,05/02/1958,2.4,02,1958,05,36
09/1949-05/1979,13/02/1958,3.0,02,1958,13,44
09/1949-05/1979,21/02/1958,0.9,02,1958,21,52
09/1949-05/1979,22/02/1958,6.5,02,1958,22,53
09/1949-05/1979,07/03/1958,0.2,03,1958,07,66
09/1949-05/1979,08/03/1958,8.5,03,1958,08,67
09/1949-05/1979,13/03/1958,4.0,03,1958,13,72
09/1949-05/1979,23/03/1958,4.0,03,1958,23,82
09/1949-05/1979,27/03/1958,1.4,03,1958,27,86
09/1949-05/1979,20/04/1958,,04,1958,20,110
09/1949-05/1979,21/04/1958,1.2,04,1958,21,111
09/1949-05/1979,28/05/1958,0.2,05,1958,28,148
09/1949-05/1979,30/05/1958,2.1,05,1958,30,150
09/1949-05/1979,16/10/1958,21.3,10,1958,16,289
09/1949-05/1979,26/10/1958,1.6,10,1958,26,299
09/1949-05/1979,02/11/1958,2.4,11,1958,02,306
09/1949-05/1979,01/12/1958,0.9,12,1958,01,335
09/1949-05/1979,02/12/1958,13.0,12,1958,02,336
09/1949-05/1979,03/12/1958,1.4,12,1958,03,337
09/1949-05/1979,07/12/1958,12.0,12,1958,07,341
09/1949-05/1979,08/12/1958,33.4,12,1958,08,342
09/1949-05/1979,09/12/1958,1.7,12,1958,09,343
09/1949-05/1979,12/12/1958,0.3,12,1958,12,346
09/1949-05/1979,13/12/1958,10.0,12,1958,13,347
09/1949-05/1979,14/12/1958,1.4,12,1958,14,348
09/1949-05/1979,05/01/1959,1.9,01,1959,05,5
09/1949-05/1979,06/01/1959,3.4,01,1959,06,6
09/1949-05/1979,07/01/1959,26.3,01,1959,07,7
09/1949-05/1979,08/01/1959,2.6,01,1959,08,8
09/1949-05/1979,15/01/1959,8.9,01,1959,15,15
09/1949-05/1979,18/01/1959,15.0,01,1959,18,18
09/1949-05/1979,19/01/1959,42.4,01,1959,19,19
09/1949-05/1979,20/01/1959,11.4,01,1959,20,20
09/1949-05/1979,21/01/1959,18.9,01,1959,21,21
09/1949-05/1979,24/01/1959,1.1,01,1959,24,24
09/1949-05/1979,30/01/1959,9.7,01,1959,30,30
09/1949-05/1979,31/01/1959,32.0,01,1959,31,31
09/1949-05/1979,01/02/1959,12.8,02,1959,01,32
09/1949-05/1979,04/02/1959,1.2,02,1959,04,35
09/1949-05/1979,12/02/1959,7.9,02,1959,12,43
09/1949-05/1979,13/02/1959,2.0,02,1959,13,44
09/1949-05/1979,14/02/1959,8.2,02,1959,14,45
09/1949-05/1979,15/02/1959,3.0,02,1959,15,46
09/1949-05/1979,16/02/1959,1.0,02,1959,16,47
09/1949-05/1979,17/02/1959,1.7,02,1959,17,48
09/1949-05/1979,18/02/1959,15.4,02,1959,18,49
09/1949-05/1979,19/02/1959,5.8,02,1959,19,50
09/1949-05/1979,23/02/1959,23.1,02,1959,23,54
09/1949-05/1979,24/02/1959,19.0,02,1959,24,55
09/1949-05/1979,26/02/1959,4.9,02,1959,26,57
09/1949-05/1979,28/02/1959,9.7,02,1959,28,59
09/1949-05/1979,01/03/1959,1.6,03,1959,01,60
09/1949-05/1979,02/03/1959,3.0,03,1959,02,61
09/1949-05/1979,03/03/1959,16.0,03,1959,03,62
09/1949-05/1979,04/03/1959,11.4,03,1959,04,63
09/1949-05/1979,05/03/1959,0.5,03,1959,05,64
09/1949-05/1979,06/03/1959,1.7,03,1959,06,65
09/1949-05/1979,15/03/1959,0.5,03,1959,15,74
09/1949-05/1979,16/03/1959,2.1,03,1959,16,75
09/1949-05/1979,22/03/1959,1.3,03,1959,22,81
09/1949-05/1979,23/03/1959,1.6,03,1959,23,82
09/1949-05/1979,24/03/1959,1.4,03,1959,24,83
09/1949-05/1979,03/04/1959,4.6,04,1959,03,93
09/1949-05/1979,04/04/1959,2.0,04,1959,04,94
09/1949-05/1979,05/04/1959,4.8,04,1959,05,95
09/1949-05/1979,14/04/1959,2.5,04,1959,14,104
09/1949-05/1979,01/05/1959,1.0,05,1959,01,121
09/1949-05/1979,17/05/1959,8.1,05,1959,17,137
09/1949-05/1979,18/05/1959,5.4,05,1959,18,138
09/1949-05/1979,20/05/1959,17.1,05,1959,20,140
09/1949-05/1979,12/09/1959,1.4,09,1959,12,255
09/1949-05/1979,13/09/1959,1.5,09,1959,13,256
09/1949-05/1979,20/09/1959,1.4,09,1959,20,263
09/1949-05/1979,21/09/1959,10.9,09,1959,21,264
09/1949-05/1979,28/10/1959,0.5,10,1959,28,301
09/1949-05/1979,05/11/1959,1.5,11,1959,05,309
09/1949-05/1979,15/11/1959,6.2,11,1959,15,319
09/1949-05/1979,29/11/1959,3.5,11,1959,29,333
09/1949-05/1979,04/12/1959,1.4,12,1959,04,338
09/1949-05/1979,19/12/1959,8.6,12,1959,19,353
09/1949-05/1979,20/12/1959,1.6,12,1959,20,354
09/1949-05/1979,21/12/1959,8.6,12,1959,21,355
09/1949-05/1979,22/12/1959,4.8,12,1959,22,356
09/1949-05/1979,31/12/1959,4.8,12,1959,31,365
09/1949-05/1979,01/01/1960,35.0,01,1960,01,1
09/1949-05/1979,02/01/1960,5.1,01,1960,02,2
09/1949-05/1979,03/01/1960,17.2,01,1960,03,3
09/1949-05/1979,06/01/1960,40.7,01,1960,06,6
09/1949-05/1979,07/01/1960,24.0,01,1960,07,7
09/1949-05/1979,08/01/1960,6.6,01,1960,08,8
09/1949-05/1979,09/01/1960,1.1,01,1960,09,9
09/1949-05/1979,16/01/1960,0.6,01,1960,16,16
09/1949-05/1979,20/01/1960,0.2,01,1960,20,20
09/1949-05/1979,21/01/1960,7.4,01,1960,21,21
09/1949-05/1979,22/01/1960,5.6,01,1960,22,22
09/1949-05/1979,02/02/1960,3.5,02,1960,02,33
09/1949-05/1979,03/02/1960,1.6,02,1960,03,34
09/1949-05/1979,04/02/1960,20.6,02,1960,04,35
09/1949-05/1979,05/02/1960,1.7,02,1960,05,36
09/1949-05/1979,01/03/1960,2.7,03,1960,01,61
09/1949-05/1979,05/03/1960,5.8,03,1960,05,65
09/1949-05/1979,06/03/1960,4.0,03,1960,06,66
09/1949-05/1979,07/03/1960,2.6,03,1960,07,67
09/1949-05/1979,10/03/1960,8.1,03,1960,10,70
09/1949-05/1979,11/03/1960,1.5,03,1960,11,71
09/1949-05/1979,21/03/1960,8.2,03,1960,21,81
09/1949-05/1979,22/03/1960,23.3,03,1960,22,82
09/1949-05/1979,23/03/1960,30.1,03,1960,23,83
09/1949-05/1979,24/03/1960,6.2,03,1960,24,84
09/1949-05/1979,04/04/1960,2.5,04,1960,04,95
09/1949-05/1979,08/04/1960,9.6,04,1960,08,99
09/1949-05/1979,09/04/1960,1.2,04,1960,09,100
09/1949-05/1979,01/11/1960,6.2,11,1960,01,306
09/1949-05/1979,02/11/1960,10.9,11,1960,02,307
09/1949-05/1979,03/11/1960,20.4,11,1960,03,308
09/1949-05/1979,05/11/1960,0.1,11,1960,05,310
09/1949-05/1979,17/11/1960,7.4,11,1960,17,322
09/1949-05/1979,18/11/1960,25.6,11,1960,18,323
09/1949-05/1979,19/11/1960,1.4,11,1960,19,324
09/1949-05/1979,26/11/1960,6.4,11,1960,26,331
09/1949-05/1979,27/11/1960,3.0,11,1960,27,332
09/1949-05/1979,05/12/1960,14.0,12,1960,05,340
09/1949-05/1979,12/12/1960,0.7,12,1960,12,347
09/1949-05/1979,13/12/1960,0.5,12,1960,13,348
09/1949-05/1979,20/12/1960,0.8,12,1960,20,355
09/1949-05/1979,25/12/1960,6.2,12,1960,25,360
09/1949-05/1979,28/12/1960,13.3,12,1960,28,363
09/1949-05/1979,01/01/1961,4.6,01,1961,01,1
09/1949-05/1979,02/01/1961,1.4,01,1961,02,2
09/1949-05/1979,04/01/1961,5.6,01,1961,04,4
09/1949-05/1979,09/01/1961,17.8,01,1961,09,9
09/1949-05/1979,10/01/1961,3.2,01,1961,10,10
09/1949-05/1979,11/01/1961,1.4,01,1961,11,11
09/1949-05/1979,14/01/1961,1.3,01,1961,14,14
09/1949-05/1979,17/01/1961,5.3,01,1961,17,17
09/1949-05/1979,18/01/1961,3.0,01,1961,18,18
09/1949-05/1979,19/01/1961,28.9,01,1961,19,19
09/1949-05/1979,20/01/1961,10.7,01,1961,20,20
09/1949-05/1979,21/01/1961,5.8,01,1961,21,21
09/1949-05/1979,25/01/1961,1.0,01,1961,25,25
09/1949-05/1979,26/01/1961,2.8,01,1961,26,26
09/1949-05/1979,27/01/1961,0.3,01,1961,27,27
09/1949-05/1979,30/01/1961,1.2,01,1961,30,30
09/1949-05/1979,31/01/1961,3.9,01,1961,31,31
09/1949-05/1979,05/02/1961,4.0,02,1961,05,36
09/1949-05/1979,07/02/1961,4.6,02,1961,07,38
09/1949-05/1979,08/02/1961,35.9,02,1961,08,39
09/1949-05/1979,10/02/1961,3.9,02,1961,10,41
09/1949-05/1979,12/02/1961,28.0,02,1961,12,43
09/1949-05/1979,13/02/1961,42.1,02,1961,13,44
09/1949-05/1979,14/02/1961,11.1,02,1961,14,45
09/1949-05/1979,15/02/1961,24.9,02,1961,15,46
09/1949-05/1979,16/02/1961,10.2,02,1961,16,47
09/1949-05/1979,17/02/1961,1.9,02,1961,17,48
09/1949-05/1979,18/02/1961,2.4,02,1961,18,49
09/1949-05/1979,19/02/1961,0.3,02,1961,19,50
09/1949-05/1979,24/02/1961,1.9,02,1961,24,55
09/1949-05/1979,25/02/1961,1.3,02,1961,25,56
09/1949-05/1979,26/02/1961,6.9,02,1961,26,57
09/1949-05/1979,01/03/1961,3.3,03,1961,01,60
09/1949-05/1979,07/03/1961,1.4,03,1961,07,66
09/1949-05/1979,15/03/1961,12.7,03,1961,15,74
09/1949-05/1979,16/03/1961,7.5,03,1961,16,75
09/1949-05/1979,19/03/1961,1.7,03,1961,19,78
09/1949-05/1979,20/03/1961,4.2,03,1961,20,79
09/1949-05/1979,25/03/1961,3.1,03,1961,25,84
09/1949-05/1979,28/03/1961,2.0,03,1961,28,87
09/1949-05/1979,29/03/1961,2.6,03,1961,29,88
09/1949-05/1979,30/03/1961,4.3,03,1961,30,89
09/1949-05/1979,06/04/1961,24.4,04,1961,06,96
09/1949-05/1979,07/04/1961,1.3,04,1961,07,97
09/1949-05/1979,08/04/1961,1.4,04,1961,08,98
09/1949-05/1979,06/05/1961,12.7,05,1961,06,126
09/1949-05/1979,07/05/1961,16.5,05,1961,07,127
09/1949-05/1979,08/05/1961,3.2,05,1961,08,128
09/1949-05/1979,10/05/1961,0.7,05,1961,10,130
09/1949-05/1979,27/10/1961,0.8,10,1961,27,300
09/1949-05/1979,28/10/1961,4.5,10,1961,28,301
09/1949-05/1979,03/11/1961,,11,1961,03,307
09/1949-05/1979,04/11/1961,12.4,11,1961,04,308
09/1949-05/1979,10/11/1961,3.2,11,1961,10,314
09/1949-05/1979,19/11/1961,,11,1961,19,323
09/1949-05/1979,20/11/1961,23.5,11,1961,20,324
09/1949-05/1979,21/11/1961,11.0,11,1961,21,325
09/1949-05/1979,23/11/1961,0.6,11,1961,23,327
09/1949-05/1979,05/12/1961,0.9,12,1961,05,339
09/1949-05/1979,07/12/1961,9.6,12,1961,07,341
09/1949-05/1979,08/12/1961,0.2,12,1961,08,342
09/1949-05/1979,10/12/1961,22.1,12,1961,10,344
09/1949-05/1979,11/12/1961,10.2,12,1961,11,345
09/1949-05/1979,12/12/1961,2.9,12,1961,12,346
09/1949-05/1979,13/12/1961,32.0,12,1961,13,347
09/1949-05/1979,14/12/1961,7.7,12,1961,14,348
09/1949-05/1979,17/12/1961,4.3,12,1961,17,351
09/1949-05/1979,21/12/1961,15.9,12,1961,21,355
09/1949-05/1979,22/12/1961,29.4,12,1961,22,356
09/1949-05/1979,23/12/1961,14.7,12,1961,23,357
09/1949-05/1979,26/12/1961,1.2,12,1961,26,360
09/1949-05/1979,27/12/1961,2.7,12,1961,27,361
09/1949-05/1979,05/01/1962,2.0,01,1962,05,5
09/1949-05/1979,07/01/1962,0.3,01,1962,07,7
09/1949-05/1979,08/01/1962,19.0,01,1962,08,8
09/1949-05/1979,09/01/1962,34.3,01,1962,09,9
09/1949-05/1979,10/01/1962,4.8,01,1962,10,10
09/1949-05/1979,11/01/1962,4.9,01,1962,11,11
09/1949-05/1979,19/01/1962,0.6,01,1962,19,19
09/1949-05/1979,20/01/1962,9.9,01,1962,20,20
09/1949-05/1979,25/01/1962,13.3,01,1962,25,25
09/1949-05/1979,26/01/1962,10.3,01,1962,26,26
09/1949-05/1979,28/01/1962,24.6,01,1962,28,28
09/1949-05/1979,29/01/1962,5.0,01,1962,29,29
09/1949-05/1979,04/02/1962,0.3,02,1962,04,35
09/1949-05/1979,06/02/1962,4.5,02,1962,06,37
09/1949-05/1979,07/02/1962,15.2,02,1962,07,38
09/1949-05/1979,08/02/1962,34.0,02,1962,08,39
09/1949-05/1979,09/02/1962,2.4,02,1962,09,40
09/1949-05/1979,16/02/1962,3.1,02,1962,16,47
09/1949-05/1979,17/02/1962,11.7,02,1962,17,48
09/1949-05/1979,18/02/1962,2.2,02,1962,18,49
09/1949-05/1979,19/02/1962,18.3,02,1962,19,50
09/1949-05/1979,20/02/1962,18.7,02,1962,20,51
09/1949-05/1979,09/03/1962,4.8,03,1962,09,68
09/1949-05/1979,29/03/1962,2.3,03,1962,29,88
09/1949-05/1979,18/04/1962,3.5,04,1962,18,108
09/1949-05/1979,19/04/1962,10.9,04,1962,19,109
09/1949-05/1979,07/05/1962,1.2,05,1962,07,127
09/1949-05/1979,09/05/1962,2.1,05,1962,09,129
09/1949-05/1979,01/10/1962,3.0,10,1962,01,274
09/1949-05/1979,25/10/1962,5.0,10,1962,25,298
09/1949-05/1979,26/10/1962,1.0,10,1962,26,299
09/1949-05/1979,08/11/1962,1.0,11,1962,08,312
09/1949-05/1979,05/12/1962,10.0,12,1962,05,339
09/1949-05/1979,06/12/1962,9.2,12,1962,06,340
09/1949-05/1979,07/12/1962,3.2,12,1962,07,341
09/1949-05/1979,08/12/1962,27.1,12,1962,08,342
09/1949-05/1979,09/12/1962,44.5,12,1962,09,343
09/1949-05/1979,10/12/1962,45.2,12,1962,10,344
09/1949-05/1979,11/12/1962,18.0,12,1962,11,345
09/1949-05/1979,13/12/1962,31.0,12,1962,13,347
09/1949-05/1979,16/12/1962,5.8,12,1962,16,350
09/1949-05/1979,17/12/1962,2.0,12,1962,17,351
09/1949-05/1979,19/12/1962,3.0,12,1962,19,353
09/1949-05/1979,02/01/1963,2.0,01,1963,02,2
09/1949-05/1979,03/01/1963,1.5,01,1963,03,3
09/1949-05/1979,10/01/1963,4.5,01,1963,10,10
09/1949-05/1979,16/01/1963,2.0,01,1963,16,16
09/1949-05/1979,17/01/1963,7.5,01,1963,17,17
09/1949-05/1979,23/01/1963,11.2,01,1963,23,23
09/1949-05/1979,24/01/1963,13.0,01,1963,24,24
09/1949-05/1979,25/01/1963,51.5,01,1963,25,25
09/1949-05/1979,26/01/1963,29.0,01,1963,26,26
09/1949-05/1979,31/01/1963,2.5,01,1963,31,31
09/1949-05/1979,10/02/1963,21.0,02,1963,10,41
09/1949-05/1979,11/02/1963,37.5,02,1963,11,42
09/1949-05/1979,12/02/1963,15.3,02,1963,12,43
09/1949-05/1979,13/02/1963,1.5,02,1963,13,44
09/1949-05/1979,22/02/1963,7.0,02,1963,22,53
09/1949-05/1979,23/02/1963,0.3,02,1963,23,54
09/1949-05/1979,24/02/1963,11.5,02,1963,24,55
09/1949-05/1979,25/02/1963,6.0,02,1963,25,56
09/1949-05/1979,26/02/1963,1.5,02,1963,26,57
09/1949-05/1979,27/02/1963,3.2,02,1963,27,58
09/1949-05/1979,01/03/1963,2.5,03,1963,01,60
09/1949-05/1979,04/03/1963,24.0,03,1963,04,63
09/1949-05/1979,05/03/1963,15.5,03,1963,05,64
09/1949-05/1979,14/03/1963,1.0,03,1963,14,73
09/1949-05/1979,15/03/1963,10.0,03,1963,15,74
09/1949-05/1979,16/03/1963,7.0,03,1963,16,75
09/1949-05/1979,17/03/1963,23.5,03,1963,17,76
09/1949-05/1979,19/03/1963,3.0,03,1963,19,78
09/1949-05/1979,20/03/1963,2.5,03,1963,20,79
09/1949-05/1979,21/03/1963,2.5,03,1963,21,80
09/1949-05/1979,26/03/1963,2.0,03,1963,26,85
09/1949-05/1979,29/03/1963,5.0,03,1963,29,88
09/1949-05/1979,30/03/1963,4.0,03,1963,30,89
09/1949-05/1979,01/05/1963,7.5,05,1963,01,121
09/1949-05/1979,04/05/1963,2.0,05,1963,04,124
09/1949-05/1979,09/05/1963,1.5,05,1963,09,129
09/1949-05/1979,10/05/1963,3.5,05,1963,10,130
09/1949-05/1979,12/05/1963,1.0,05,1963,12,132
09/1949-05/1979,27/05/1963,1.0,05,1963,27,147
09/1949-05/1979,16/09/1963,0.0,09,1963,16,259
09/1949-05/1979,20/09/1963,0.0,09,1963,20,263
09/1949-05/1979,23/09/1963,0.0,09,1963,23,266
09/1949-05/1979,20/10/1963,2.0,10,1963,20,293
09/1949-05/1979,21/10/1963,6.0,10,1963,21,294
09/1949-05/1979,22/10/1963,8.0,10,1963,22,295
09/1949-05/1979,23/10/1963,5.0,10,1963,23,296
09/1949-05/1979,24/10/1963,7.0,10,1963,24,297
09/1949-05/1979,31/10/1963,2.0,10,1963,31,304
09/1949-05/1979,01/11/1963,31.5,11,1963,01,305
09/1949-05/1979,02/11/1963,3.0,11,1963,02,306
09/1949-05/1979,23/11/1963,5.0,11,1963,23,327
09/1949-05/1979,24/11/1963,4.0,11,1963,24,328
09/1949-05/1979,30/11/1963,18.8,11,1963,30,334
09/1949-05/1979,01/12/1963,5.0,12,1963,01,335
09/1949-05/1979,02/12/1963,1.0,12,1963,02,336
09/1949-05/1979,03/12/1963,15.2,12,1963,03,337
09/1949-05/1979,04/12/1963,10.2,12,1963,04,338
09/1949-05/1979,05/12/1963,4.5,12,1963,05,339
09/1949-05/1979,08/12/1963,34.0,12,1963,08,342
09/1949-05/1979,09/12/1963,23.5,12,1963,09,343
09/1949-05/1979,10/12/1963,11.8,12,1963,10,344
09/1949-05/1979,29/12/1963,12.0,12,1963,29,363
09/1949-05/1979,30/12/1963,4.8,12,1963,30,364
09/1949-05/1979,09/01/1964,1.5,01,1964,09,9
09/1949-05/1979,15/01/1964,20.0,01,1964,15,15
09/1949-05/1979,17/01/1964,21.0,01,1964,17,17
09/1949-05/1979,18/01/1964,5.0,01,1964,18,18
09/1949-05/1979,24/01/1964,10.0,01,1964,24,24
09/1949-05/1979,25/01/1964,4.0,01,1964,25,25
09/1949-05/1979,26/01/1964,2.0,01,1964,26,26
09/1949-05/1979,27/01/1964,4.0,01,1964,27,27
09/1949-05/1979,28/01/1964,2.0,01,1964,28,28
09/1949-05/1979,30/01/1964,4.0,01,1964,30,30
09/1949-05/1979,31/01/1964,4.0,01,1964,31,31
09/1949-05/1979,02/02/1964,8.0,02,1964,02,33
09/1949-05/1979,03/02/1964,57.0,02,1964,03,34
09/1949-05/1979,04/02/1964,33.5,02,1964,04,35
09/1949-05/1979,05/02/1964,20.0,02,1964,05,36
09/1949-05/1979,08/02/1964,5.0,02,1964,08,39
09/1949-05/1979,09/02/1964,18.2,02,1964,09,40
09/1949-05/1979,10/02/1964,7.0,02,1964,10,41
09/1949-05/1979,11/02/1964,12.5,02,1964,11,42
09/1949-05/1979,12/02/1964,4.8,02,1964,12,43
09/1949-05/1979,13/02/1964,20.0,02,1964,13,44
09/1949-05/1979,14/02/1964,9.0,02,1964,14,45
09/1949-05/1979,17/02/1964,14.0,02,1964,17,48
09/1949-05/1979,18/02/1964,2.0,02,1964,18,49
09/1949-05/1979,19/02/1964,2.0,02,1964,19,50
09/1949-05/1979,22/02/1964,7.5,02,1964,22,53
09/1949-05/1979,23/02/1964,13.0,02,1964,23,54
09/1949-05/1979,24/02/1964,5.0,02,1964,24,55
09/1949-05/1979,25/02/1964,2.5,02,1964,25,56
09/1949-05/1979,28/02/1964,6.0,02,1964,28,59
09/1949-05/1979,29/02/1964,6.0,02,1964,29,60
09/1949-05/1979,02/03/1964,5.0,03,1964,02,62
09/1949-05/1979,05/03/1964,0.5,03,1964,05,65
09/1949-05/1979,06/03/1964,4.5,03,1964,06,66
09/1949-05/1979,11/03/1964,21.0,03,1964,11,71
09/1949-05/1979,12/03/1964,0.2,03,1964,12,72
09/1949-05/1979,15/03/1964,14.9,03,1964,15,75
09/1949-05/1979,19/03/1964,7.4,03,1964,19,79
09/1949-05/1979,20/03/1964,33.3,03,1964,20,80
09/1949-05/1979,24/03/1964,0.3,03,1964,24,84
09/1949-05/1979,25/03/1964,14.6,03,1964,25,85
09/1949-05/1979,26/03/1964,6.2,03,1964,26,86
09/1949-05/1979,11/04/1964,1.5,04,1964,11,102
09/1949-05/1979,16/04/1964,2.3,04,1964,16,107
09/1949-05/1979,20/04/1964,4.0,04,1964,20,111
09/1949-05/1979,21/04/1964,2.0,04,1964,21,112
09/1949-05/1979,07/05/1964,2.1,05,1964,07,128
09/1949-05/1979,09/05/1964,0.4,05,1964,09,130
09/1949-05/1979,10/05/1964,9.3,05,1964,10,131
09/1949-05/1979,02/10/1964,2.0,10,1964,02,276
09/1949-05/1979,17/11/1964,14.2,11,1964,17,322
09/1949-05/1979,18/11/1964,9.3,11,1964,18,323
09/1949-05/1979,19/11/1964,20.1,11,1964,19,324
09/1949-05/1979,20/11/1964,64.3,11,1964,20,325
09/1949-05/1979,21/11/1964,26.4,11,1964,21,326
09/1949-05/1979,22/11/1964,5.5,11,1964,22,327
09/1949-05/1979,23/11/1964,16.5,11,1964,23,328
09/1949-05/1979,24/11/1964,8.3,11,1964,24,329
